Name,Speed,Module,First Word Latency,CAS Latency,Price Per GB,Color,Rating,Review Count,Price
Kingston Fury Renegade RGB 8 GB,DDR4-3600,1 x 8GB,8.889 ns,16,,Black,0,0,0
GeIL Orion RGB AMD Edition 32 GB,DDR4-3200,2 x 16GB,10 ns,16,,Red,0,0,0
Kingston Fury Renegade RGB 64 GB,DDR4-3200,2 x 32GB,10 ns,16,,Black / Silver,0,0,0
Mushkin Redline 32 GB,DDR4-3200,2 x 16GB,13.75 ns,22,,,0,0,0
Silicon Power SP008GBLFU266X22 8 GB,DDR4-2666,2 x 4GB,14.254 ns,19,,,0,0,0
TEAMGROUP T-Force Vulcan 32 GB,DDR5-5600,1 x 32GB,12.857 ns,36,,Black,0,0,0
Kingston FURY Renegade Pro 256 GB,DDR5-4800,8 x 32GB,15 ns,36,,Black,0,0,$3599.99
Kingston FURY Renegade Pro 256 GB,DDR5-6400,8 x 32GB,10 ns,32,,Black,0,0,0
Silicon Power XPOWER Storm RGB 32 GB,DDR5-8000,2 x 16GB,9.5 ns,38,,Black,0,0,0
GOODRAM IRDM RGB 32 GB,DDR5-6400,2 x 16GB,10 ns,32,,Black,0,0,0
Klevv FIT V 16 GB,DDR5-6400,1 x 16GB,9.375 ns,30,,Black,0,0,0
Corsair XMS3 6 GB,DDR3-1600,3 x 2GB,10 ns,8,,Black / Blue,0,0,0
Corsair VS4GBKIT667D2 4 GB,DDR2-667,2 x 2GB,14.993 ns,5,,Green,0,0,0
Crucial CT12864AC800 1 GB,DDR2-800,1 x 1GB,15 ns,6,,Green,0,0,0
Kingston ValueRAM 1 GB,DDR3-1066,1 x 1GB,13.133 ns,7,,Green,0,0,0
Crucial Ballistix Tracer 4 GB,DDR2-800,2 x 2GB,10 ns,4,,Black,0,0,0
Kingston ValueRAM 2 GB,DDR2-533,1 x 2GB,15.009 ns,4,$18.665,Green,0,0,$37.33
Patriot PSD32G13332 2 GB,DDR3-1333,1 x 2GB,13.503 ns,9,,Green,0,0,0
Patriot Viper 6 GB,DDR3-1333,3 x 2GB,10.503 ns,7,,Black / Blue,0,0,0
OCZ Gold 2 GB,DDR2-800,2 x 1GB,12.5 ns,5,,Black / Yellow,0,0,0
OCZ Titanium XTC 4 GB,DDR2-800,2 x 2GB,10 ns,4,,Black / Silver,0,0,0
Corsair XMS3 12 GB,DDR3-1600,6 x 2GB,11.25 ns,9,,Black / Blue,5,1,0
G.Skill Ripjaws 12 GB,DDR3-1600,3 x 4GB,11.25 ns,9,,Black / Red,3,1,0
Corsair XMS3 4 GB,DDR3-1333,2 x 2GB,13.503 ns,9,,Black / Blue,4.5,2,0
Corsair XMS3 4 GB,DDR3-1333,2 x 2GB,13.503 ns,9,,Black / White,0,0,0
Corsair XMS3 8 GB,DDR3-1600,4 x 2GB,11.25 ns,9,,Black / Blue,5,1,0
Corsair XMS3 2 GB,DDR3-1333,2 x 1GB,13.503 ns,9,,Black / Blue,0,0,0
G.Skill PI 8 GB,DDR3-1600,4 x 2GB,7.5 ns,6,,Black / Blue,0,0,0
G.Skill Ripjaws 4 GB,DDR3-1600,2 x 2GB,8.75 ns,7,,Black / Blue,0,0,0
G.Skill F3-12800CL9D-2GBNQ 2 GB,DDR3-1600,2 x 1GB,11.25 ns,9,,Red / Silver,0,0,0
Kingston HyperX Blu 2 GB,DDR3-1600,2 x 1GB,11.25 ns,9,,Blue / Silver,0,0,0
Patriot Gamer 24 GB,DDR3-1600,6 x 4GB,11.25 ns,9,,Black / Green,0,0,0
ADATA Gaming 4 GB,DDR3-1333,2 x 2GB,12.003 ns,8,,Black / Silver,0,0,0
G.Skill Ripjaws X 8 GB,DDR3-1333,2 x 4GB,10.503 ns,7,,Black / Blue,4.5,2,0
G.Skill Ripjaws 8 GB,DDR3-2000,2 x 4GB,9 ns,9,,Black / Blue,4,1,0
G.Skill PIS 4 GB,DDR3-2200,2 x 2GB,6.364 ns,7,,Black / Blue,0,0,0
G.Skill Ripjaws X 4 GB,DDR3-1600,2 x 2GB,8.75 ns,7,,Black / Blue,0,0,0
Corsair Vengeance 8 GB,DDR3-1866,2 x 4GB,9.646 ns,9,,Black / Silver,4.5,18,0
G.Skill PI + Turbulence II 4 GB,DDR3-2400,2 x 2GB,6.667 ns,8,,Black / Blue,0,0,0
Patriot Viper Xtreme 6 GB,DDR3-2000,3 x 2GB,9 ns,9,$16.598,Black / Silver,0,0,$99.59
Patriot Gamer 2 4 GB,DDR3-1333,2 x 2GB,13.503 ns,9,$14.348,Black / Blue,0,0,$57.39
Patriot Viper Xtreme Series, Division 2 4 GB,DDR3-1600,2 x 2GB,10 ns,8,$15.290,Black / Silver,0,0,$61.16
OCZ Platinum 4 GB,DDR3-2000,2 x 2GB,9 ns,9,,Silver,0,0,0
Kingston ValueRAM 2 GB,DDR3-1066,2 x 1GB,13.133 ns,7,,Green,0,0,0
Patriot G Series Sector 5 Edition 8 GB,DDR3-1333,2 x 4GB,13.503 ns,9,,Black / Red,0,0,0
Patriot Viper II Sector 5 Edition 4 GB,DDR3-2500,2 x 2GB,7.2 ns,9,,Black / Red,0,0,0
Kingston KVR1333D3/4GR 4 GB,DDR3-1333,1 x 4GB,13.503 ns,9,,Green,0,0,0
G.Skill Ripjaws X 4 GB,DDR3-1600,2 x 2GB,10 ns,8,,Black / Blue,0,0,0
Kingston HyperX Blu 4 GB,DDR3-1333,1 x 4GB,13.503 ns,9,,Blue / Silver,4.5,4,0
Patriot Gamer 2 4 GB,DDR3-1600,1 x 4GB,11.25 ns,9,,Black / Blue,0,0,0
G.Skill Sniper 8 GB,DDR3-1600,2 x 4GB,8.75 ns,7,,Black / Red,4.5,2,0
ADATA AD3S1333B2G9-R 2 GB,DDR3-1333,1 x 2GB,13.503 ns,9,$21.000,Green,0,0,$42.00
Kingston KVR800D2S5/1G 1 GB,DDR2-800,1 x 1GB,12.5 ns,5,$35.090,Green,0,0,$35.09
Samsung MV-2V2G4D/US 4 GB,DDR2-800,2 x 2GB,15 ns,6,,Black,5,1,0
G.Skill Ripjaws X 16 GB,DDR3-2133,4 x 4GB,10.314 ns,11,,Black / Red,4.5,3,0
ADATA XPG Gaming 16 GB,DDR3-1333,2 x 8GB,13.503 ns,9,,Black / Silver,0,0,0
G.Skill Ripjaws X 8 GB,DDR3-1600,2 x 4GB,11.25 ns,9,$6.125,Black / Blue,5,3,$49.00
Mushkin Essentials 8 GB,DDR3-1333,2 x 4GB,13.503 ns,9,,Green,0,0,0
GeIL Enhance CORSA 8 GB,DDR3-1600,2 x 4GB,11.25 ns,9,,Black / Orange,5,1,0
Crucial CT3KIT102464BA1339 24 GB,DDR3-1333,3 x 8GB,13.503 ns,9,,Green,0,0,0
Patriot Signature 16 GB,DDR3-1333,2 x 8GB,13.503 ns,9,,Green,0,0,0
Wintec Value 2 GB,DDR2-800,1 x 2GB,15 ns,6,,Green,0,0,0
Wintec Value 4 GB,DDR2-800,1 x 4GB,15 ns,6,,Green,0,0,0
Corsair Vengeance 32 GB,DDR3-1866,4 x 8GB,9.646 ns,9,,Black / Silver,5,3,0
Corsair Dominator 32 GB,DDR3-1600,4 x 8GB,11.25 ns,9,,Black / Blue,5,2,0
Pareema MD313C80809L1 2 GB,DDR3-1333,1 x 2GB,13.503 ns,9,,Blue,0,0,0
GeIL Black Dragon 16 GB,DDR3-1333,2 x 8GB,13.503 ns,9,,Black / Gold,0,0,0
Crucial Ballistix Sport 8 GB,DDR3-1333,2 x 4GB,13.503 ns,9,,Black / Silver,4.5,10,0
Mushkin Essentials 16 GB,DDR3-1066,2 x 8GB,13.133 ns,7,,Green,0,0,0
Kingston KVR1333D3S9/8G 8 GB,DDR3-1333,1 x 8GB,13.503 ns,9,,Green,0,0,0
Corsair Vengeance LP 4 GB,DDR3-1600,1 x 4GB,11.25 ns,9,,Black / Yellow,5,2,0
Patriot G2 Series Division 4 16 GB,DDR3-1333,4 x 4GB,13.503 ns,9,,Black / Blue,0,0,0
Crucial Ballistix 4 GB,DDR2-800,2 x 2GB,12.5 ns,5,,Black / Silver,0,0,0
GeIL EVO CORSA 8 GB,DDR3-1333,1 x 8GB,13.503 ns,9,,Black / Yellow,0,0,0
ADATA Premier 16 GB,DDR3-1333,2 x 8GB,13.503 ns,9,,Green,5,2,0
Crucial Ballistix Tactical Tracer 4 GB,DDR3-1866,1 x 4GB,9.646 ns,9,,Black / Silver,5,1,0
Corsair CMV8GX3M1A1333C9 8 GB,DDR3-1333,1 x 8GB,13.503 ns,9,,Green,2,1,0
G.Skill Ripjaws Z 64 GB,DDR3-2400,8 x 8GB,8.333 ns,10,,Black / Blue,5,1,0
GeIL Value PLUS 16 GB,DDR3-1333,2 x 8GB,13.503 ns,9,,Black / Silver,0,0,0
Patriot Signature 8 GB,DDR3-1333,1 x 8GB,13.503 ns,9,,Blue / Silver,4.5,3,0
Kingston KHX2400C11D3K4/8GX 8 GB,DDR3-2400,4 x 2GB,9.167 ns,11,,Blue / Silver,0,0,0
Corsair Dominator Platinum 16 GB,DDR3-1866,2 x 8GB,9.646 ns,9,,Black / Silver,4.5,18,0
Crucial Ballistix Sport 16 GB,DDR3-1333,2 x 8GB,13.503 ns,9,,Black / Silver,0,0,0
Kingston Value 2 GB,DDR3-1066,1 x 2GB,13.133 ns,7,,Green,0,0,0
G.Skill Sniper Gaming 32 GB,DDR3-1866,4 x 8GB,10.718 ns,10,,Black / Red,4.5,3,0
Corsair Dominator Platinum 16 GB,DDR3-2133,4 x 4GB,8.439 ns,9,,Black / Silver,0,0,0
Kingston XMP Blu Red 8 GB,DDR3-1600,2 x 4GB,11.25 ns,9,,Red / Silver,4,9,0
Patriot Intel Extreme Master, Limited Ed 32 GB,DDR3-1600,4 x 8GB,11.25 ns,9,,Black / Blue,5,2,0
Corsair Dominator Platinum 16 GB,DDR3-2133,4 x 4GB,8.439 ns,9,,Black / Silver,5,3,0
Corsair ValueSelect 16 GB,DDR3-1600,2 x 8GB,11.25 ns,9,,Green,0,0,0
Patriot Signature 8 GB,DDR3-1333,1 x 8GB,13.503 ns,9,,Black,0,0,0
Mushkin Silverline 8 GB,DDR2-667,2 x 4GB,14.993 ns,5,,Gray / Silver,0,0,0
Crucial Ballistix Sport 16 GB,DDR3-1600,2 x 8GB,11.25 ns,9,,Black / Silver,4.5,14,0
Kingston Predator 8 GB,DDR3-2666,2 x 4GB,8.252 ns,11,,Black / Blue,0,0,0
Corsair Vengeance Performance 32 GB,DDR3-1866,4 x 8GB,9.646 ns,9,,Black / Silver,0,0,0
Kingston HyperX Beast 8 GB,DDR3-2133,2 x 4GB,10.314 ns,11,,Black,4.5,2,0
Crucial Ballistix Tactical 16 GB,DDR3-1600,4 x 4GB,10 ns,8,,Black / Yellow,4.5,3,0
Kingston HyperX Beast 32 GB,DDR3-1600,4 x 8GB,11.25 ns,9,,Black,0,0,0
Kingston HyperX 10th Anniversary 4 GB,DDR3-1600,1 x 4GB,11.25 ns,9,,Gray / Silver,0,0,0
G.Skill Ripjaws X 8 GB,DDR3-2133,2 x 4GB,9.376 ns,10,,Black / Blue,4.5,8,0
G.Skill Ares 32 GB,DDR3-2133,4 x 8GB,9.376 ns,10,,Black / Blue,0,0,0
G.Skill Sniper 32 GB,DDR3-2400,4 x 8GB,9.167 ns,11,,Black / Red,0,0,0
G.Skill Trident X 32 GB,DDR3-2666,4 x 8GB,8.252 ns,11,,Black / Red,0,0,0
Crucial Ballistix Sport XT 16 GB,DDR3-1866,2 x 8GB,10.718 ns,10,,,4,2,0
Avexir Core 24 GB,DDR3-1600,3 x 8GB,12.5 ns,10,,Black / Blue,0,0,0
TEAMGROUP Vulcan 8 GB,DDR3-1600,2 x 4GB,11.25 ns,9,,,4,3,0
G.Skill Ripjaws X 8 GB,DDR3-2133,2 x 4GB,8.439 ns,9,,Black / Red,4.5,43,0
G.Skill F3-1600C9S-4GSL 4 GB,DDR3-1600,1 x 4GB,11.25 ns,9,$5.000,,0,0,$20.00
Crucial Ballistix Sport 4 GB,DDR3-1866,1 x 4GB,10.718 ns,10,,Black / Silver,0,0,0
VisionTek Black Label 4 GB,DDR3-1600,1 x 4GB,11.25 ns,9,,Black,0,0,0
Corsair Vengeance LP 8 GB,DDR3-1600,2 x 4GB,11.25 ns,9,,Green,4.5,10,0
G.Skill Ripjaws 4 GB,DDR3-1600,1 x 4GB,11.25 ns,9,,Black / Red,0,0,0
Corsair Vengeance 8 GB,DDR3-1600,2 x 4GB,11.25 ns,9,,Black / Gold,4.5,3,0
Avexir MSI Z77 MPOWER Optimized (Yellow LED) 32GB 32 GB,DDR3-1600,4 x 8GB,12.5 ns,10,,Black / Yellow,0,0,0
G.Skill Ares 4 GB,DDR3-1600,1 x 4GB,11.25 ns,9,,,4.5,2,0
Corsair Vengeance Pro 8 GB,DDR3-2400,2 x 4GB,9.167 ns,11,,Black / Red,4.5,12,0
G.Skill Ripjaws 8 GB,DDR3-1866,1 x 8GB,11.79 ns,11,$4.115,,0,0,$32.92
TEAMGROUP Elite 4GB 4 GB,DDR3-1333,1 x 4GB,13.503 ns,9,,,5,1,0
Transcend JM1333KLH-4G 4 GB,DDR3-1333,1 x 4GB,13.503 ns,9,,,0,0,0
Corsair Vengeance Pro 64 GB,DDR3-2133,8 x 8GB,10.314 ns,11,,Black / Silver,0,0,0
Corsair Vengeance Pro 8 GB,DDR3-2400,2 x 4GB,9.167 ns,11,,Black / Silver,4.5,5,0
Corsair Vengeance Pro 32 GB,DDR3-2400,4 x 8GB,9.167 ns,11,,Black / Red,4.5,3,0
Corsair Vengeance Pro 8 GB,DDR3-3000,2 x 4GB,8 ns,12,,Black / Red,0,0,0
GeIL EVO POTENZA 8 GB,DDR3-3000,2 x 4GB,8 ns,12,,Black / White,0,0,0
Patriot Viper 3 16 GB,DDR3-2400,2 x 8GB,9.167 ns,11,,Black / Silver,0,0,0
VisionTek 900667 8 GB,DDR3-1600,1 x 8GB,13.75 ns,11,,Black / Silver,5,1,0
Mushkin Essentials 16 GB,DDR3-1866,4 x 4GB,13.934 ns,13,,Black / Green,0,0,0
ADATA XPG V1.0 4 GB,DDR3-1600,1 x 4GB,11.25 ns,9,,Red / Silver,4.5,5,0
Corsair Dominator Platinum 8 GB,DDR3-1600,2 x 4GB,11.25 ns,9,,Black / Silver,0,0,0
Kingston HyperX Fury 8 GB,DDR3-1333,1 x 8GB,13.503 ns,9,,Blue / Silver,0,0,0
Kingston HyperX Fury 16 GB,DDR3-1333,2 x 8GB,13.503 ns,9,,Black / Silver,0,0,0
Kingston HyperX Fury 4 GB,DDR3-1333,1 x 4GB,13.503 ns,9,,White / Silver,0,0,0
Corsair Vengeance Pro 16 GB,DDR3-2666,2 x 8GB,8.252 ns,11,,Black / Red,0,0,0
G.Skill Sniper 4 GB,DDR3-1600,1 x 4GB,11.25 ns,9,,Black / Red,5,1,0
Corsair Dominator Platinum 32 GB,DDR3-2400,4 x 8GB,9.167 ns,11,,Black / Silver,5,1,0
V7 V73T4GNZBII 4 GB,DDR3-1333,1 x 4GB,13.503 ns,9,,Black / Green,0,0,0
AMD R5 Entertainment 16 GB,DDR3-1600,2 x 8GB,13.75 ns,11,,Black / Red,0,0,0
Crucial CT2KIT51264BF160BJ 8 GB,DDR3-1600,2 x 4GB,13.75 ns,11,$6.749,Black / Green,0,0,$53.99
G.Skill Ripjaws 16 GB,DDR4-2400,4 x 4GB,12.5 ns,15,,Red,5,2,0
G.Skill Ripjaws 16 GB,DDR4-2666,4 x 4GB,11.253 ns,15,,Red,4,3,0
G.Skill Ripjaws 32 GB,DDR4-2133,4 x 8GB,14.065 ns,15,,Black / Red,5,1,0
ADATA XPG Z1 8 GB,DDR4-2133,2 x 4GB,12.189 ns,13,,Red / Black,0,0,0
ADATA XPG Z1 8 GB,DDR4-2133,2 x 4GB,14.065 ns,15,,Red / Black,0,0,0
ADATA XPG Z1 16 GB,DDR4-2800,4 x 4GB,12.143 ns,17,,Red / Black,0,0,0
G.Skill Ripjaws 4 16 GB,DDR4-2800,4 x 4GB,11.429 ns,16,,Black,4,1,0
Kingston HyperX Savage 8 GB,DDR3-2133,1 x 8GB,10.314 ns,11,,Red / Black,5,1,0
Corsair Dominator Platinum 32 GB,DDR4-2666,4 x 8GB,11.253 ns,15,,Black / Silver,4.5,4,0
Kingston HyperX Beast 16 GB,DDR3-2133,2 x 8GB,10.314 ns,11,,Black,0,0,0
ADATA XPG V1.0 8 GB,DDR3-2133,2 x 4GB,9.376 ns,10,,Black / Red,5,1,0
Kingston HyperX Predator 8 GB,DDR3-2133,2 x 4GB,10.314 ns,11,,Black / Blue,0,0,0
Crucial Ballistix Tactical Tracer 12 GB,DDR3-1600,3 x 4GB,10 ns,8,,Black / Silver,0,0,0
Corsair Vengeance Pro 16 GB,DDR3-2133,2 x 8GB,10.314 ns,11,,Black / Blue,0,0,0
Mushkin Proline 32 GB,DDR3-1333,1 x 32GB,10.503 ns,7,,Silver,0,0,0
Kingston KVR16LE11K4/32I 32 GB,DDR3-1600,4 x 8GB,13.75 ns,11,,Black / Green,0,0,0
GeIL EVO POTENZA 8 GB,DDR3-2400,2 x 4GB,9.167 ns,11,,Black / Red,0,0,0
Corsair Vengeance LPX 16 GB,DDR4-2666,4 x 4GB,11.253 ns,15,,Blue,5,1,0
G.Skill Ripjaws 4 32 GB,DDR4-2800,4 x 8GB,11.429 ns,16,,Black,5,2,0
Silicon Power SP004GBLTU133N02 4 GB,DDR3-1333,1 x 4GB,13.503 ns,9,,Black / Green,0,0,0
G.Skill Ripjaws 4 64 GB,DDR4-2666,8 x 8GB,12.003 ns,16,,Blue,0,0,0
Crucial Ballistix Elite 16 GB,DDR4-2666,4 x 4GB,12.003 ns,16,,Black,5,1,0
Corsair Dominator Platinum 16 GB,DDR4-3333,4 x 4GB,9.601 ns,16,,Black / Silver,0,0,0
Corsair Vengeance Pro 16 GB,DDR3-2400,2 x 8GB,9.167 ns,11,,Black / Red,4,6,0
Corsair Vengeance 8 GB,DDR3-1866,2 x 4GB,9.646 ns,9,,Black,5,1,0
Klevv CRAS 32 GB,DDR4-2666,4 x 8GB,11.253 ns,15,,Black / Silver,0,0,0
Crucial CT4K8G4RFS4213 32 GB,DDR4-2133,4 x 8GB,14.065 ns,15,,Green,0,0,0
Crucial CT3KIT51272BA1067 12 GB,DDR3-1066,3 x 4GB,13.133 ns,7,,Green,0,0,0
Kingston KVR667D2D4F5/4G 4 GB,DDR2-667,1 x 4GB,14.993 ns,5,,Black / Silver,0,0,0
Kingston KVR16R11D4K4/32 32 GB,DDR3-1600,4 x 8GB,13.75 ns,11,$4.062,Green,0,0,$129.99
Kingston KVR1333D3S8R9S/2G 2 GB,DDR3-1333,1 x 2GB,13.503 ns,9,$5.995,Green,0,0,$11.99
Kingston KVR13R9D4K2/32I 32 GB,DDR3-1333,2 x 16GB,13.503 ns,9,,Green,0,0,0
Corsair Vengeance LPX 32 GB,DDR4-2400,4 x 8GB,11.667 ns,14,,Blue,5,2,0
Kingston KVR21L15Q4/32 32 GB,DDR4-2133,1 x 32GB,14.065 ns,15,,Black / Green,0,0,0
Kingston HyperX Predator 64 GB,DDR4-2800,8 x 8GB,10 ns,14,,Black,0,0,0
TEAMGROUP Vulcan 16 GB,DDR3-1600,2 x 8GB,11.25 ns,9,,Red,5,4,0
EVGA Superclocked 16 GB,DDR4-2666,4 x 4GB,12.003 ns,16,,Black,0,0,0
EVGA SSC 8 GB,DDR3-2400,2 x 4GB,9.167 ns,11,,Black,0,0,0
G.Skill Ripjaws 4 128 GB,DDR4-2400,8 x 16GB,11.667 ns,14,,Black,5,1,0
G.Skill Ripjaws 4 8 GB,DDR4-3200,2 x 4GB,10 ns,16,,Blue,5,1,0
G.Skill Ripjaws 4 8 GB,DDR4-3200,2 x 4GB,10 ns,16,,Black,0,0,0
PNY Anarchy 16 GB,DDR3-1600,2 x 8GB,11.25 ns,9,,Black / Blue,0,0,0
PNY Anarchy 16 GB,DDR4-2133,2 x 8GB,14.065 ns,15,,Black / Red,4.5,2,0
PNY Anarchy 8 GB,DDR4-2400,2 x 4GB,12.5 ns,15,,Black / Blue,5,1,0
PNY Anarchy 8 GB,DDR4-2400,2 x 4GB,12.5 ns,15,,Black / Red,0,0,0
PNY Anarchy 8 GB,DDR4-2400,1 x 8GB,12.5 ns,15,,Black / Blue,0,0,0
Corsair Vengeance LP 8 GB,DDR3-1600,1 x 8GB,13.75 ns,11,,Black / Yellow,0,0,0
Corsair Vengeance Pro 8 GB,DDR3-1600,2 x 4GB,13.75 ns,11,,Black / Silver,0,0,0
Patriot Signature Line 8 GB,DDR4-2133,1 x 8GB,14.065 ns,15,,Blue / Silver,5,1,0
Kingston HyperX Fury 16 GB,DDR3-1866,2 x 8GB,11.79 ns,11,,Black,5,2,0
Mushkin Redline 8 GB,DDR4-2666,1 x 8GB,11.253 ns,15,,Red / White,0,0,0
Crucial Ballistix Tactical 32 GB,DDR4-2666,4 x 8GB,12.003 ns,16,,Silver,0,0,0
Kingston HyperX Savage 4 GB,DDR4-3000,1 x 4GB,10 ns,15,,Black / White,0,0,0
Kingston HyperX Savage 16 GB,DDR4-3000,2 x 8GB,10 ns,15,,Black / White,5,1,0
Kingston HyperX Savage 8 GB,DDR4-3000,2 x 4GB,10 ns,15,,Black / White,0,0,0
G.Skill Ripjaws V 16 GB,DDR4-2800,2 x 8GB,11.429 ns,16,,Black / Red,5,1,0
G.Skill Trident Z 8 GB,DDR4-3000,2 x 4GB,10 ns,15,,Red / Silver,5,1,0
G.Skill Trident Z 16 GB,DDR4-3200,4 x 4GB,10 ns,16,,Red / Silver,5,1,0
G.Skill Trident Z 16 GB,DDR4-3400,2 x 8GB,9.412 ns,16,,Red / Silver,4,3,0
Patriot Viper 4 8 GB,DDR4-2666,2 x 4GB,11.253 ns,15,,Black / Red,0,0,0
Corsair Dominator Platinum 8 GB,DDR4-3000,2 x 4GB,10 ns,15,,Black / Silver,4.5,2,0
GeIL Super Luce 16 GB,DDR4-2400,2 x 8GB,12.5 ns,15,,Black / White,5,2,0
Kingston HyperX Savage 32 GB,DDR4-2133,4 x 8GB,12.189 ns,13,,Black / White,0,0,0
ADATA XPG V3 16 GB,DDR3-2133,2 x 8GB,9.376 ns,10,,Black / Red,0,0,0
ADATA AX4U3000W8G16-DGZ 16 GB,DDR4-3000,2 x 8GB,10.667 ns,16,,Gold,5,1,0
Crucial Ballistix Tactical 4 GB,DDR4-2666,1 x 4GB,12.003 ns,16,,Silver,5,1,0
Crucial Ballistix Tactical 8 GB,DDR4-2666,2 x 4GB,12.003 ns,16,,Silver,4,2,0
AMD R5 Entertainment 8 GB,DDR3-1600,2 x 4GB,13.75 ns,11,,Black / Red,0,0,0
GeIL Dragon RAM Combo 8 GB,DDR4-3600,2 x 4GB,9.444 ns,17,,White / Gold,0,0,0
G.Skill Ripjaws V 32 GB,DDR4-3400,4 x 8GB,9.412 ns,16,,Black,0,0,0
Corsair Dominator Platinum 64 GB,DDR4-2666,4 x 16GB,11.253 ns,15,,Black / Silver,0,0,0
Corsair Dominator Platinum 8 GB,DDR4-3600,2 x 4GB,10 ns,18,,Black / Silver,0,0,0
GeIL Super Luce 16 GB,DDR4-3000,2 x 8GB,10 ns,15,,Black / Red,4.5,2,0
G.Skill Ripjaws V 16 GB,DDR4-3000,2 x 8GB,10 ns,15,,Silver,4.5,3,0
GeIL EVO POTENZA 16 GB,DDR4-3200,2 x 8GB,10 ns,16,,Red,5,1,0
G.Skill Ripjaws V 32 GB,DDR4-3200,4 x 8GB,8.75 ns,14,,Black,0,0,0
G.Skill Trident Z 32 GB,DDR4-3200,2 x 16GB,9.375 ns,15,,Red / Silver,5,2,0
G.Skill Ripjaws V 32 GB,DDR4-3200,4 x 8GB,9.375 ns,15,,Black,0,0,0
GeIL Dragon RAM 16 GB,DDR4-3466,4 x 4GB,9.233 ns,16,,White / Gold,0,0,0
GeIL Dragon RAM 8 GB,DDR4-4000,2 x 4GB,9.5 ns,19,,White / Gold,0,0,0
Corsair Vengeance LPX 16 GB,DDR4-3600,2 x 8GB,10 ns,18,,Red,0,0,0
Corsair Vengeance LPX 32 GB,DDR4-3600,4 x 8GB,10 ns,18,,Red,0,0,0
Crucial Ballistix Sport LT 64 GB,DDR4-2400,4 x 16GB,13.333 ns,16,,White,0,0,0
G.Skill Ripjaws V 64 GB,DDR4-3400,4 x 16GB,9.412 ns,16,,Red,0,0,0
Crucial Ballistix Elite 16 GB,DDR3-2133,2 x 8GB,10.314 ns,11,,Black,0,0,0
Crucial Ballistix Elite 8 GB,DDR3-2133,1 x 8GB,10.314 ns,11,,Black,5,1,0
Mushkin Essentials 8 GB,DDR3-1600,1 x 8GB,11.25 ns,9,,Black / Green,0,0,0
G.Skill Aegis 16 GB,DDR4-2400,4 x 4GB,12.5 ns,15,,Black / Red,0,0,0
Kingston ValueRAM 8 GB,DDR4-2133,1 x 8GB,14.065 ns,15,,Black / Green,0,0,0
Corsair Vengeance LPX 8 GB,DDR4-4200,2 x 4GB,9.048 ns,19,,Red,0,0,0
G.Skill Ripjaws V 64 GB,DDR4-3000,8 x 8GB,10 ns,15,,Red,0,0,0
G.Skill Ripjaws V 64 GB,DDR4-3200,8 x 8GB,9.375 ns,15,,Red,0,0,0
G.Skill Trident Z 32 GB,DDR4-3333,2 x 16GB,9.601 ns,16,,Red / Silver,0,0,0
G.Skill Trident Z 32 GB,DDR4-3333,4 x 8GB,9.601 ns,16,,Red / Silver,0,0,0
G.Skill Trident Z 32 GB,DDR4-3600,4 x 8GB,9.444 ns,17,,Red / Silver,0,0,0
Corsair Vengeance LPX 16 GB,DDR4-3866,4 x 4GB,9.312 ns,18,,Black / Yellow,0,0,0
Corsair Vengeance LPX 32 GB,DDR4-3600,4 x 8GB,8.889 ns,16,,Red,0,0,0
GeIL Super Luce 8 GB,DDR4-2400,2 x 4GB,12.5 ns,15,,Black / Blue,3.5,3,0
GeIL EVO POTENZA 8 GB,DDR4-2400,2 x 4GB,12.5 ns,15,,Red,4.5,6,0
Kingston FURY 32 GB,DDR4-2133,4 x 8GB,13.127 ns,14,,Black / Silver,0,0,0
Kingston ValueRAM 16 GB,DDR4-2133,2 x 8GB,14.065 ns,15,,Black / Green,0,0,0
Kingston KCP313NS8/4 4 GB,DDR3-1333,1 x 4GB,13.503 ns,9,$7.418,Black / Green,0,0,$29.67
Crucial CT102472BD160B 8 GB,DDR3-1600,1 x 8GB,13.75 ns,11,$5.369,Black / Green,0,0,$42.95
Corsair Vengeance LPX 64 GB,DDR4-2666,4 x 16GB,12.003 ns,16,,White,0,0,0
Corsair Vengeance LED 64 GB,DDR4-3200,4 x 16GB,10 ns,16,,Black / Red,0,0,0
Corsair Vengeance LED 32 GB,DDR4-2666,4 x 8GB,12.003 ns,16,,Black / White,4.5,2,0
Corsair Dominator Platinum ROG 16 GB,DDR4-3200,4 x 4GB,10 ns,16,,Black / Red,5,1,0
Patriot Viper Elite 16 GB,DDR4-2666,2 x 8GB,11.253 ns,15,,Black / Red,0,0,0
G.Skill Trident Z 32 GB,DDR4-3200,4 x 8GB,10 ns,16,,Black / Yellow,5,1,0
G.Skill Trident Z 16 GB,DDR4-3200,2 x 8GB,8.75 ns,14,,Black / Yellow,5,1,0
G.Skill Trident Z 32 GB,DDR4-3200,2 x 16GB,8.75 ns,14,,Silver / Black,4.5,5,0
Patriot Viper Elite 32 GB,DDR4-2800,2 x 16GB,11.429 ns,16,,Red / Silver,4,1,0
Corsair Vengeance LED 32 GB,DDR4-3000,2 x 16GB,10 ns,15,,Black / Blue,3,1,0
Corsair Dominator Platinum Blackout 32 GB,DDR4-3200,2 x 16GB,8.75 ns,14,,Black,0,0,0
